timestamp,pass_rate,confidence_score,probability_score,review_rate,high_risk_count
2026-06-10 13:25:23.410919,70.0,68.2557609975338,68.23133709728718,10.0,90
2026-06-10 13:36:11.464974,50.0,68.2557609975338,68.23133709728718,10.0,90
2026-06-10 13:40:05.137231,50.0,68.2557609975338,68.23133709728718,10.0,90
2026-06-10 13:44:04.673602,50.0,68.2557609975338,68.23133709728718,10.0,90
